id,wholeName
7379,Египетски ислямски джихад
7378,Movimento Islâmico Egípcio
7310,mouvement islamique égyptien
7309,Egyptian Islamic Movement
7312,Al-Jihad
1866,Ένοπλη Ισλαµική Οµάδα
987,Armed Islamic Group
6344,Ozbrojená islamská skupina
6343,Grupul islamic armat
6342,Grupp Islamiku Armat
6341,Въоръжена ислямска група
1896,Groupe islamique armé
1827,Gruppo Islamico Armato
1740,Grupo Islâmico Armado
988,GIA
990,Groupe Islamique Armé
989,Al Jamm'ah Al Islamiah Al-Musallah
994,Asbat al-Ansar
1087,Harakat Ul-Mujahidin
1088,HUM
1089,Al-Faran
1090,Al-Hadid
1092,Al-Hadith
1097,Harakat Ul-Mujahideen
1096,HUA
1093,Harakat Ul-Ansar
1901,Armée islamique d'Aden
1867,Ισλαµικός στρατός του Άντεν
1828,Esercito islamico di Aden
1108,Islamic Army of Aden
1742,Exército Islâmico de Aden
1868,Ισλαµικό Κίνηµα του Ουζµπεκιστάν
1829,Movimento islamico dell'Uzbekistan
1745,MIU
1744,Movimento Islâmico do Usbequistão
1116,IMU
1902,Mouvement islamique de l'Ouzbékistan
1113,Islamic Movement of Uzbekistan
1117,Jaish-I-Momhammed
1118,Army of Mohammed
1831,ESERCITO DI MAOMETTO
1903,ARMÉE de MOHAMMED
1832,SOCIETÀ COOPERATIVA ISLAMICA
1904,SOCIÉTÉ de COOPÉRATION ISLAMIQUE
1119,Jam'yah Ta'awun Al-Islamia
1120,Society of Islamic Cooperation
1121,Ja'miyat Al Ta'awun Al Islamiyya
1122,JIT
1747,SOCIEDADE DE COOPERAÇÃO ISLÂMICA
1123,Libyan Islamic Fighting Group
1749,Grupo Islâmico Combatente da Líbia
1905,Groupe libyen de combat pour l'Islam
7335,LIFG
7463,Либийска ислямска бойна група
7462,Grupp Ġellied Iżlamiku Libjan
1138,RABITA TRUST
105950,Al-Furqan Welfare Foundation
105951,Al-Furqan Foundation Welfare Trust
1145,Revival of Islamic Heritage Society
1146,RIHS
1147,Jamiat Ihia Al-Turath Al-Islamiya
1148,Revival of Islamic Society Heritage on the African Continent
1149,Jamia Ihya Ul Turath
1751,Restauração do Património Social Islâmico do Continente Africano
4869,Islami Pärandi Taaselustamise Ühing
4870,"Islami Pärandi Taaselustamise Ühing Aafrika Mandril, Jamia Ihya Ul Turath"
1750,Sociedade da Restauração do Património Islâmico
5609,The Organization of Al-Qaida in the Islamic Maghreb
1870,Οµάδα σαλαφιστών µαχητών και ιεροκηρύκων
1835,Gruppo salafista per la predicazione e il combattimento
1753,Grupo Salafista de Prédica e Combate
1152,Le Groupe Salafiste pour la Prédiction et le Combat
1151,GSPC
1150,Salafist Group for Call and Combat
15144,AQIM
5615,Organizația Al-Qaida în Magrebul islamic
5614,Organização da Al-Qaida no Magrebe Islâmico
5613,Al-Qaida organizācija Islama Magrebas valstīs
5612,Grupo Salafista para la Predicación y el Combate
5611,AQMI
5610,Al Qaïda au Maghreb islamique
1156,Wafa Humanitarian Organisation
1158,Al Wafa Organisation
1157,Al Wafa
1159,Wafa Al-Igatha Al-Islamia
1756,Organização Humanitária Wafa
1757,Organização Al Wafa
1909,L'organisation humanitaire de Wafa
101639,"Hazem, Abdul Hai"
16020,Abdul Hai Hazem Abdul Qader
111265,Abdul Hai Hazem
1187,Abd al-Hadi al-Iraqi
1188,Abu Abdallah
1189,Abdal Al-Hadi Al-Iraqi
5616,Nashwan Abd Al-Razzaq Abd Al-Baqi
107244,Abu Ayub
107249,Omar Uthman Mohammed
107248,Abdul Hadi Arif Ali
107245,Abd al-Muhayman
107246,Abd al-Hadi al-Ansari
107247,Abdul Hadi al-Taweel
1192,Abdul Rahman S. Taher
1194,Aboud Yasin
1193,Abdul Rahman Said Yasin
1191,Abdul Rahman S. Taha
1190,Abdul Rahman Yasin
1198,Saleh
1197,Abu Mohamed Al-Masri
1195,Abdullah Ahmed Abdullah El Alfi
1196,Abu Mariam
5619,Abu Hafs Mauretańczyk
1202,Khalid Al-Shanqiti
5617,Abu Hafs a mauritániai
1200,Abu Hafs the Mauritanian
1201,Mahfouz Ould Al-Walid
5618,Abu Hafs il-Mawritani
1203,Mafouz Walad Al-Walid
1798,Abu Hafs de Mauritaniër
1836,Abu Hafs il Mauritano
1852,Abu Hafs el Mauritano
1212,"Agha, Abdul Rahman"
101661,"Agha, Abdul Rahman"
1213,Abdul Manan Agha
17520,Saiyid Abd al-Man
1215,Abdul Man’am Saiyid
1214,Abdul Manan
1216,Sayed Mohammad Azim Agha
101664,Agha Saheb
14040,Sayed Mohammad Azim Agha
101665,Agha Saheb
5894,"Agha, Saed M. Azim"
101671,Sayed Ghiasuddin Sayed Ghousuddin
101670,Sayed Ghias
5911,Sayyed Ghiassouddine Agha
101672,Sayyed Ghayasudin
5913,Sayed Ghiasuddin Sayed Ghousuddin
5912,Sayed Ghias
101669,Sayyed Ghiassouddine Agha
101668,"Agha, Sayyed Ghiassouddine"
5914,Sayyed Ghayasudin
6049,Mohammad Ahmadi
101677,"Ahmadi, Haji M."
101678,Mohammad Ahmadi
1912,Ahmed le Tanzanien
1241,"Mohammed, Shariff Omar"
5992,Ahmed el Tanzano
5993,Ahmed Tanzanianul
5930,Haytham al-Kini
1240,"Khalfan, Ahmed"
1239,"Khabar, Abu"
1238,"Hussein, Mahafudh Abubakar Ahmed Abdallah"
1237,Ahmad Khalafan Ghilani
1236,Ahmed Ghailani
1220,Ahmed Khalfan Ghailani
1221,Ahmed The Tanzanian
1222,Foopie
1223,Fupi
1224,"Ahmad, Abu Bakr"
1226,"Ahmed, A"
1227,"Ahmed, Abubakar"
1228,"Ahmed, Abubakar K."
1229,"Ahmed, Abubakar Khalfan"
1230,"Ahmed, Abubakary K."
1231,"Ahmed, Ahmed Khalfan"
1232,"Al Tanzani, Ahmad"
1233,"Ali, Ahmed Khalfan"
1234,"Bakr, Abu"
1235,Abubakary Khalfan Ahmed Ghailani
16053,Ahmed Jan Akhund
111128,Ahmed Jan Akhundzada Wazir
16052,Haji Ahmad Jan
101685,"Akhund, Ahmed Jan"
111131,Mohammad Essa Akhund
101688,"Akhund, Alhaj Mohammad Essa"
6050,Mohammad Essa Akhund
1259,Attiqullah Akhund
101692,"Akhund, Attiqullah"
16054,Shahidwror
111141,Allahdad
111142,Allah Dad Matin
6051,Akhund
101696,Akhund
101695,"Akhund, Dadullah"
5920,Obaid Ullah Akhund
5919,Obaidullah Akhund
1262,Ubaidullah Akhund Yar Mohammed Akhund
101699,"Akhund, Hadji Ubaidullah"
101703,Obaid Ullah Akhund
101702,Obaidullah Akhund
101701,Ubaidullah Akhund
101700,Ubaidullah Akhund
17685,Mohammad Abbas Akhund
101706,"Akhund, Mohammad Abbas"
1266,Muhammad Al-Hamati
1267,Abu Asim Al-Makki
7351,Muhammad Muhammad Abdullah Al-Ahdal
7737,Mohammad Hamdi Mohammad Sadiq Al-Ahdal
7735,Mohamed Mohamed Abdullah Al-Ahdal
7736,Ahmed
1270,"Al-Haq, Amin"
1271,"Ul-Haq, Dr Amin"
1268,Amin Muhammad Ul Haq Saam Khan
1269,"Amin, Muhammad"
5979,Dr Amin
4852,Saqr Al-Jaddawi
7343,Saqar Aljawadi
5607,Saqar Al Jadawi
7730,Salem Ahmed Salem Hamdan
1275,Salim Ahmad Salim Hamdan
1276,Abu Bakr Al-Jaziri
5921,Yasir Al-Jazari
1282,Ibrahim Ali Abu Bakr Tantoush
1283,Abd al-Muhsin
106109,Abdel Ilah Sabri
4986,Al-Libi
4985,Abd al-Rahman
4984,Abd al-Muhsi
4912,Ibrahim Ali Muhammad Abu Bakr
4913,Abdul Rahman
4914,Abu Anas
4915,Ibrahim Abubaker Tantouche
4983,Ibrahim Abubaker Tantoush
15999,Muhammad Yusuf
101712,Aminullah Amin
15998,Aminullah Amin Quddus
1288,Aminullah Amin
1290,Nazirullah Hanafi Waliullah
101717,Nazirullah Aanafi Waliullah
101716,"Anafi, Nazirullah"
5986,Nazirullah Aanafi Waliullah
5897,Muhammad Taher Anwari
111237,Haji Mudir
16000,Mohammad Tahre Anwari
5898,Mohammad Taher Anwari
111238,Muhammad Tahir Anwari
101723,Haji Mudir
101722,Mohammad Taher Anwari
101721,Muhammad Taher Anwari
101720,"Anwari, Mohammad Tahre"
111239,Arefullah Aref Ghazi Mohammad
111240,Arefullah Aref
101726,"Aref, Arefullah"
1301,Sayed Esmatullah Asem Abdul Quddus
101730,Esmatullah Asem
101729,Sayed Esmatullah Asem
16005,Asmatullah Asem
101731,Esmatullah Asem
5923,Sayed Esmatullah Asem
5922,"Asem, Sayed Esmatullah"
6052,Atiqullah
1302,Atiqullah Wali Mohammad
101733,"Atiqullah, Hadji"
101734,Atiqullah
6116,Mohammed Hassan Ibrahim
7970,Sheikh Hassan Dahir Aweys
7969,Sheikh Hassan
1304,Hassan Dahir Aweys
1305,Hassan Dahir Aweys
1306,Sheikh Hassan Dahir Aweys Ali
6113,Shaykh Hassan Dahir Awes
6114,Hassen Dahir Aweyes
6115,Ahmed Dahir Aweys
6117,Aweys Hassan Dahir
7965,Hassan Tahir Oais
7966,Hassan Tahir Uways
7967,Hassan Dahir Awes
7968,Sheikh Aweys
5851,Ayman Eddaouahiri
5850,Ayman Dhawahri
8959,Ayman Al Zawahari
8958,Ahmad Fuad Salim
5849,Al Zawahry Aiman Mohamed Robi
5848,Al Zawahry Aiman Mohamed Rabie
5847,Al Zawahiri Ayman
1307,Ayman Al-Zawahari
1308,Ahmed Fuad Salim
5737,Aiman Muhammed Rabi Al-Zawahiri
5738,Aiman Muhammed Rabi Al-Zawahiri
5739,Aiman Mohamed Rabi Abdel Muaz Al Zawahry
5740,Ayman Al Zawahiri
5741,Al-Zawahari Ayman
5742,Abdul Qader Abdul Aziz Abdul Moez Al Doctor
5743,Aiman Mohamed Rabi Al Zawahry
5744,Aiman Mohamed Rabie Al Zawahry
5745,Aiman Mohamed Robi Al Zawahry
5746,Dhawahri Ayman
5747,Eddaouahiri Ayman
5748,Nur Al Deen Abu Mohammed
5749,Abu Fatma
5750,Abu Mohammed
5844,Al Zawahry Aiman Mohamed Rabi
5845,Ayman Al-Zawahari
5846,Al Zawahry Aiman Mohamed Rabi Abdel Muaz
111241,Azizirahman Abdul Ahad
101745,Azizirahman
1310,Abdul Baqi Basir Awal Shah
16852,Abdul Baqi
101751,Abdul Baqi
101750,"Baqi, Abdul"
101752,Abdul Baqi
1311,Abdul Haq
7038,Memetiming Aximu
7046,Saifuding
7045,Qerman
7032,Maimaitiming Maimaiti
7033,Abdul Heq
7034,Abuduhake
7035,Abdulheq Jundullah
7036,'Abd Al-Haq
7037,Memetiming Memeti
7039,Memetiming Qekeman
7040,Maiumaitimin Maimaiti
7041,Abdul Saimaiti
7042,Muhammad Ahmed Khaliq
7043,Maimaiti Iman
7044,Muhelisi
16008,Abdul Ghani Baradar
111242,Abdul Ghani Baradar Abdul Ahmad Turk
101755,Mullah Baradar Akhund
101756,Mullah Baradar Akhund
5924,Baradar
101761,Haji Mullah Sahib
101759,Abdul Bari Akhund
15989,Zakir
1313,Abdul Bari Akhund
5916,Haji Mullah Sahib
5915,Abdul Bari Akhund
1314,"Bin Marwan, Bilal"
1915,Trémie Marwan
1323,Shahabuddin Delawar
101764,"Delawar, Shahabuddin"
1324,Ehsanullah Sarfida Hesamuddin Akhundzada
16002,Ehsanullah Sarfida
16001,Ehsanullah Sarfadi
101767,Ehsanullah
1325,Mohammad Azam Elmi
16010,Muhammad Azami
101770,"Elmi, Mohammad Azam"
15995,Mohammad Ishaq Akhund
111133,Mohammad Eshaq Akhunzada
101773,Eshaq M.
101775,Ezatullah Haqqani Khan Sayyid
101776,Ezatullah Haqqani
1327,Ezatullah Haqqani Khan Sayyid
16018,Ezatullah Haqqani
1336,Faiz
101779,Faiz
101782,Gul Ahmad Hakimi
1359,Gul Ahmad Hakimi
111250,Hamdullah Allah Noor
101784,Hamdullah
15993,Janat Gul
101787,Hamidullah Akhund
15992,Hamidullah Akhund Sher Mohammad
1362,Hamidullah Akhund
16007,Pahlawan Shamsuddin
16062,Shamsuddin
101790,Hamsudin
101795,Abdussalam Hanifi
101794,Abdul Salam Hanafi Ali Mardan Qul
5976,Hanafi Saheb
5975,Abdussalam Hanifi
5974,Abdul Salam Hanafi Ali Mardan Qul
101793,"Hanafi, Mohammad Nasim"
101796,Hanafi Saheb
5901,Qari Din Mohammad
101800,Din Mohammad Hanif
16854,Iadena Mohammad
5900,Din Mohammad Hanif
101801,Qari Din Mohammad
1365,Din Mohammad Hanif
101807,Jallalouddine Haqani
101806,Jallalouddin Haqqani
101805,Jalaluddin Haqani
101804,Jalaluddin Haqqani
1366,Jalaluddin Haqqani
5932,Jalaluddin Haqani
16019,Jallalouddine Haqani
5933,Jallalouddin Haqqani
5936,Sayyed Mohammed Haqqani
101812,Sayyed Mohammad Haqqani
101811,Sayyed Mohammed Haqqani
101810,"Haqqan, Sayyed"
5937,Sayyed Mohammad Haqqani
1369,Mohammad Salim Haqqani
101815,"Haqqani, Mohammad Salim"
1370,Mohammad Moslim Haqqani Muhammadi Gul
101819,Moslim Haqqani
5935,Moslim Haqqani
101818,"Haqqani, Moslim"
5938,Najibullah Haqqani Hidayatullah
101824,Najibullah Haqani
101823,Najibullah Haqqani Hydayetullah
5939,Najibullah Haqani
5895,Mohammad Hassan Akhund
101832,Mohammad Hassan Akhund
101830,Mohammad Hassan Akhund
101827,"Hassan, Hadji Mohammad"
5896,Mohammad Hassan Akhund
1376,Raed M. Hijazi
1377,Abu- Ahmad Al-Hawen
1378,Rashid Al-Maghribi (the Moroccan)
1379,Abu-Ahmad Al-Amriki (the American)
1380,Abu-Ahmad Al-Shahid
12570,Raed Muhammad Hasan Muhammad Hijazi
12727,Ri'ad Muhammad Hasan Muhammad Hijazi
1383,Abdul Rahman Ahmad Hottak
5905,Hottak Sahib
101866,"Hottak, Abdul Rahman Ahmad"
101867,Hottak Sahib
101870,Abdul Jabbar Omari
15991,Muawin Jabbar
15990,Mullah Jabar
1391,Abdul Jabbar Omari
18298,Haji Gulab Gul
111251,Abdul Jalil Haqqani Wali Mohammad
16017,Akhter Mohmad
101878,Abdul Jalil Akhund
101877,Nazar Jan
101876,Abdul Jalil Haqqani
101879,Mullah Akhtar
16016,Abdul Jalil Akhund
5907,Abdul Jalil Haqqani
101875,"Jalil, Abdul"
5908,Nazar Jan
1398,Qudratullah Jamal
101883,Haji Sahib
5940,Haji Sahib
101882,"Jamal, Qudratullah"
101888,Ahmad Jan Akhund Zada
7779,Ahmad Jan Akhunzada
111132,Ahmad Jan Akhundzada Shukoor Akhundzada
101887,Ahmad Jan Akhundzada Shukoor Akhundzada
101889,Ahmad Jan Akhund Zada
101886,"Jan, Ahmad"
7780,Ahmad Jan Akhunzada
1401,Janan Agha
17574,Abdullah Jan Agha
101892,Janan
5961,A. Kabir
1409,Kabir Abdul
101898,Abdul Kabir Mohammad Jan
1412,Abdul Kabir Mohammad Jan
1411,Abdul Kabir Mohammad Jan
101895,Kabir Abdul
101899,A. Kabir
101905,Kakazada
101904,Rehmatullah
1416,Rahmatullah Kakazada
101906,Mullah Nasir
5944,Kakazada
5943,Rehmatullah
5942,Rahamatullah Kakazada
101903,Kakazada Rahamatullah
101907,Mullah Nasir
101910,Khairullah Khairkhwah
16038,Khirullah Said Wali Khairkhwa
16037,Mullah Khairullah Khairkhwah
7776,Khairullah Khairkhwah
7775,Khairullah Khairkhwah
1418,Khairullah Khairkhwah
7777,Khairullah Khairkhwah
1425,Jan Mohammad Madani Ikram
101916,Madani Jan Mohammad
16045,Diya’ al-Rahman Madani
101922,Madani Saheb
101921,Zaia u Rahman Madani
101920,Ziaurrahman Madani
101919,Zia-ur-Rahman Madani
5949,Ziaurrahman Madani
1426,Zia-ur-Rahman Madani
5951,Saheb Madani
5950,Zaia u Rahman Madani
1431,"Mahmood, Sultan Bashir-Ud-Din"
1432,"Mahmood, Sultan Bashiruddin"
1433,"Mehmood,  Bashir Uddin"
1434,"Mekmud, Sultan Baishiruddin"
1437,"Majid, Abdul"
1435,"Majeed, Abdul"
1436,Majeed Chaudhry Abdul
1438,Makhtab Al-Khidamat
7336,MAK
1440,Al Kifah
101924,Abdul Manan
1441,Abdul Manan Mohammad Ishak
16006,Naib Imam
101928,Akhtar Mohammad Mansour Shah Mohammed
101932,Akhtar Mohammad Mansoor
101931,Akhtar Muhammad Mansoor
101930,Akhtar Mohammad Mansour Khan Muhammad
5984,Akhtar Muhammad Mansoor
5983,Akhtar Mohammad Mansour Khan Muhammad
5982,Akhtar Mohammad Mansour Shah Mohammed
5985,Akhtar Mohammad Mansoor
1442,Akhtar Mohammad Mansour Shah Mohammed
1447,Abdul Latif Mansur
16046,Wali Mohammad
101936,Abdul Latif Mansoor
101935,Mansur Abdul Latif
5956,Abdul Latif Mansoor
1448,Mohammadullah Mati
16047,Mawlawi Nanai
101939,Mati Mohammadullah
101942,Matiullah
1449,Matiullah
7345,Molah Fazl
101947,Fazel Mohammad Mazloom
101945,Fazl Mohammad Mazloom
101946,Molah Fazl
7346,Fazel Mohammad Mazloom
1450,Fazl Mohammad Mazloom
1451,Abdul Quddus Mazhari
16048,Akhtar Mohammad Maz-hari
101951,Mohammad Akhtar
101956,Doost Mohammad
101954,Dost Mohammad
5928,Dost Mohammad
1452,Dost Mohammad
5929,Doost Mohammad
1453,Nazar Mohammad
16249,Nazir Mohammad Abdul Basir
101958,Mohammad Nazar
1454,Nik Mohammad
16881,Nik Mohammad Dost Mohammad
101960,Mohammad Nik
1456,Mohammad Qari Din
101963,Mohammad Shafiq Mohammadi
1457,Mohammad Shafiq Mohammadi
1460,Motaqi Amir Khan
101968,Amir Khan Muttaqi
6055,Amir Khan Motaqi
101967,Amir Khan Motaqi
6056,Amir Khan Muttaqi
101966,Motaqi Amir Khan
16051,Abdulhai Motmaen
18299,Abdul Haq
1462,Motmaen Abdulhai
101971,Motmaen Abdulhai
16014,al-Hammad
101976,Abdullah Hamad Mohammad Karim
1481,Abdullah Hamad Mohammad Karim
1500,Muttaqi Amir Khan
16851,Gul Mohammad Kamran
15982,Haji Ghul Mohammad
15983,Mawlawi Gul Mohammad
1510,Mohammad Naim Barich Khudaidad
15972,Mullah Naeem Baraich
15973,Mullah Naimullah
15974,Mullah Naim Bareh
15975,Mohammad Naim
15976,Mullah Naim Barich
15977,Mullah Naim Barech
15978,Mullah Naim Barech Akhund
15979,Mullah Naeem Baric
15980,Haji Gul Mohammed Naim Barich
15981,Gul Mohammad
111225,Spen Zrae
111226,Mullah Naeem Barech
16056,Naim Berich
102015,Naim Mohammad
102016,Mullah Naeem
102024,Najibullah Muhammad Juma
102023,Najib Ullah
1515,Najib Ullah
4858,Najibullah Muhammad Juma
1518,Nomani Hamidullah
15984,Hamdullah Nomani
102029,Nomani Hamidullah
111227,Mohammad Aleem Noorani
102032,Noorani Mufti Mohammad Aleem
15985,Norullah Noori
102037,Nurullah Nuri
6057,Nurullah Nuri
1523,Nurullah Nuri
16011,Hanafi Sahib
102041,Rostam Nuristani
111247,Rustum Hanafi Habibullah
5931,Rostam Nuristani
102040,Nuristani Rostam
102048,Baryalai
102047,Baryaly
102046,Abdul Manan Niazi
102044,Abdul Manan Nyazi
5968,Abdul Manan Nayazi
5969,Abdul Manan Niazi
102045,Abdul Manan Nayazi
1527,Abdul Manan Nyazi
5971,Baryalai
5970,Baryaly
102052,Mohammed Omar
1528,Mohammed Omar
14559,Ibrahim Haqqani
102055,Mohammad Ibrahim Omari
1530,Mohammad Ibrahim Omari
1533,Abdul Qadeer Basir Abdul Baseer
5909,Abdul Qadir
15926,Ahmad Haji
15927,Abdul Qadir Haqqani
16877,Abdul Qadir Basir
102059,Abdul Qadeer
102061,Abdul Qadeer Abdul Baseer
1535,Abdul Ghafar Qurishi Abdul Ghani
5978,Abdul Ghaffar Qureshi
102065,Abdul Ghaffar Qureshi
102064,Qurishi Abdul Ghafar
14038,Yar Mohammad Rahimi
102068,Rahimi Yar Mohammad
102073,Mohammad Hasan Rahmani
16057,Gud Mullah Mohammad Hassan
1542,Mohammad Hasan Rahmani
1544,Mohammad Rasul Ayyub
16055,Gurg
102076,Rasul M
102080,Abdul Rauf Khadem
16031,Mullah Abdul Rauf Aliza
1545,Abdul Rauf Khadem
5948,Abdul Razaq Akhund Lala Akhund
102085,Razaq Abdul
102086,Abdul Razaq Akhund Lala Akhund
1552,Habibullah Reshad
102089,Reshad Habibullah
4860,Mohammad Sadiq Amir Mohammad
102094,Mohammad Sadiq
102095,Mohammad Sadiq
1556,Sadruddin Alhaj
102100,Abdulhai Salek
1559,Abdulhai Salek
112892,Hamdullah Sunani
1562,Sanani
102103,Sanani
102109,Noor Mohammad Saqib
1566,Noor Mohammad Saqib
1575,Sayed Alhaj Sadudin
1577,Sayf-Al Adl
1578,Saif Al-'Adil
17554,Seif al Adel
17555,Muhamad Ibrahim Makkawi
17556,Ibrahim al-Madani
110823,Mohammed Salahaldin Abd El Halim Zidane
102122,Saduddin Sayyed
102125,Sadudin Sayed
102126,Sadruddin
1584,Saduddin Sayyed
6061,Sadruddin
6058,Saduddin Sayyed
6059,Saduddin Sayyed
6060,Sadudin Sayed
1586,Abdul Wahed Shafiq
102129,Shafiq A. Wahed
16880,Mohammad Shafiq Ahmadi
17684,Mullah Shafiqullah
1588,Mohammad Shafiqullah Ahmadi Fatih Khan
102132,Shafiq M
1592,Said Ahmed Shahidkhel
102138,Shahidkhel S. Ahmed
1595,Shams Ur-Rahman Abdul Zahir
102145,Shams-u-Rahman
16228,Shams ur-Rahman Sher Alam
7772,Shamsurrahman
16009,Shamsurrahman Abdurahman
102144,Shamsurrahman
7773,Shams-u-Rahman
102142,Shams-ur-Rahman
102146,Shams Ur-Rahman Sher Alam
1615,Abdul Ghafar Shinwari
102156,Shenwary Haji Abdul Ghafar
16012,Mohammad Sarwar Siddiqmal Mohammad Masood
1618,Mohammad Sarwar Siddiqmal
102158,Siddiqmal Mohammad Sarwar
102164,Abdul Raqib Takhari
1622,Abdul Raqib Takhari
1627,Hamdi Ahmad Farag
1628,Amr Al-Fatih Fathi
1625,Tariq Anwar El-Sayed Ahmed
12568,Tarek Anwar El Sayed Ahmad
1631,Ahmad Taha Khalid Abdul Qadir
102173,Allah Dad Tabeeb
102170,Allah Dad Tayeb Wali Muhammad
5965,Allah Dad Tayyab
5967,Allah Dad Tayyab
102171,Allah Dad Tayeb Wali Muhammad
1633,Allah Dad Tayeb Wali Muhammad
102175,Allah Dad Tabeeb
1636,Salah Shihata Thirwat
1638,Shahata Thirwat
1634,Tharwat Salah Shihata
1635,Tarwat Salah Abdallah
8574,Tharwat Salah Shihata Ali
1669,S.M Tufail
1670,Tufail Sheik Mohammed
1668,Mohammed Tufail
111267,Hidayatullah
102185,Abu Turab
6054,Abu Turab
102184,Turab Hidayatullah Abu
102190,Noor ud Din Turabi
102189,Nooruddin Turabi Muhammad Qasim
15994,Haji Karim
1674,Nooruddin Turabi Muhammad Qasim
7883,Nooruddin Turabi Muhammad Qasim
7774,Noor ud Din Turabi
1676,Utn
1675,Ummah Tameer E-Nau
8956,Osama bin Muhammad bin Awad bin Ladin
8955,Osama bin Ladin
8957,Usama bin Muhammad bin Awad bin Ladin
8954,Usama Bin Ladin
5780,Al Qaqa
5779,Usamah Bin Muhammad Bin Ladin
5778,Shaykh Usama Bin Ladin
5777,Bin Laden Usamah Bin Muhammad
5776,Bin Laden Osama Mohamed Awdh
5775,Ben Laden Usama
5774,Ben Laden Ossama
5773,Ben Laden Osama
5772,Usama Bin Laden
1682,Abu Abdallah Abd Al-Hakim
1678,Usama Muhammed Awad Bin Laden
102205,Usama Bin Muhammad Bin Awad
1687,Al-Samman Uthman
7731,Omar Mohammed Othman
1691,Abu Ismail
1690,Umar Uthman
